,startlist_old,startlist_new,parcours,date,distance,points_scale,uci_scale,profile_score,vertical_meters,startlist_quality,title
903,alessandro-verre,VERRE Alessandro,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
904,simone-velasco,VELASCO Simone,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
905,davide-ballerini,BALLERINI Davide,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
906,aleksey-lutsenko,LUTSENKO Alexey,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
907,lorenzo-fortunato,FORTUNATO Lorenzo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
908,max-kanter,KANTER Max,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
909,henok-mulubrhan,MULUBRHAN Henok,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
910,vadim-pronskiy,PRONSKIY Vadim,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
911,christian-scaroni,SCARONI Christian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
912,daniel-felipe-martinez,MARTÍNEZ Daniel Felipe,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
913,giovanni-aleotti,ALEOTTI Giovanni,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
914,jonas-koch,KOCH Jonas,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
915,florian-lipowitz,LIPOWITZ Florian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
916,ryan-mullen,MULLEN Ryan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
917,maximilian-schachmann,SCHACHMANN Maximilian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
918,danny-van-poppel,VAN POPPEL Danny,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
919,patrick-gamper,GAMPER Patrick,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
920,stefano-oldani,OLDANI Stefano,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
921,stanislaw-aniolkowski,ANIOŁKOWSKI Stanisław,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
922,nicolas-debeaumarche,DEBEAUMARCHÉ Nicolas,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
923,kenny-elissonde,ELISSONDE Kenny,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
924,ruben-fernandez,FERNÁNDEZ Rubén,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
925,simon-geschke,GESCHKE Simon,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
926,benjamin-thomas-2,THOMAS Benjamin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
927,harrison-wood,WOOD Harrison,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
928,ben-o-connor,O'CONNOR Ben,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
929,alex-baudin,BAUDIN Alex,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
930,aurelien-paret-peintre,PARET-PEINTRE Aurélien,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
931,valentin-paret-peintre,PARET-PEINTRE Valentin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
932,damien-touze,TOUZÉ Damien,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
933,bastien-tronchon,TRONCHON Bastien,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
934,andrea-vendrame,VENDRAME Andrea,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
935,lawrence-warbasse,WARBASSE Larry,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
936,hugh-carthy,CARTHY Hugh,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
937,jefferson-alexander-cepeda,CEPEDA Jefferson Alexander,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
938,stefan-de-bod,DE BOD Stefan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
939,andrey-amador,AMADOR Andrey,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
940,simon-carr,CARR Simon,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
941,johan-esteban-chaves,CHAVES Esteban,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
942,mikkel-honore,HONORÉ Mikkel Frølich,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
943,georg-steinhauser,STEINHAUSER Georg,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
944,laurence-pithie,PITHIE Laurence,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
945,lewis-askey,ASKEY Lewis,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
946,cyril-barthe,BARTHE Cyril,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
947,clement-davy,DAVY Clément,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
948,lorenzo-germani,GERMANI Lorenzo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
949,olivier-le-gac,LE GAC Olivier,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
950,fabian-lienhard,LIENHARD Fabian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
951,enzo-paleni,PALENI Enzo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
952,biniam-girmay,GIRMAY Biniam,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
953,lilian-calmejane,CALMEJANE Lilian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
954,kevin-colleoni,COLLEONI Kevin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
955,madis-mihkels,MIHKELS Madis,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
956,simone-petilli,PETILLI Simone,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
957,adrien-petit,PETIT Adrien,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
958,dion-smith,SMITH Dion,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
959,roel-van-sintmaartensdijk,VAN SINTMAARTENSDIJK Roel,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
960,michael-woods,WOODS Michael,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
961,simon-clarke,CLARKE Simon,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
962,marco-frigo,FRIGO Marco,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
963,hugo-hofstetter,HOFSTETTER Hugo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
964,riley-pickrell,PICKRELL Riley,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
965,nadav-raisberg,RAISBERG Nadav,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
966,nick-schultz,SCHULTZ Nick,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
967,ethan-vernon,VERNON Ethan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
968,jonathan-milan,MILAN Jonathan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
969,andrea-bagioli,BAGIOLI Andrea,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
970,simone-consonni,CONSONNI Simone,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
971,amanuel-ghebreigzabhier,GHEBREIGZABHIER Amanuel,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
972,daan-hoole,HOOLE Daan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
973,juan-pedro-lopez,LÓPEZ Juan Pedro,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
974,jasper-stuyven,STUYVEN Jasper,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
975,edward-theuns,THEUNS Edward,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
976,nairo-quintana,QUINTANA Nairo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
977,albert-torres,TORRES Albert,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
978,william-barta,BARTA Will,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
979,davide-cimolai,CIMOLAI Davide,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
980,fernando-gaviria,GAVIRIA Fernando,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
981,lorenzo-milesi,MILESI Lorenzo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
982,einer-rubio,RUBIO Einer,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
983,pelayo-sanchez-mayo,SÁNCHEZ Pelayo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
984,julian-alaphilippe,ALAPHILIPPE Julian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
985,josef-cerny,ČERNÝ Josef,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
986,jan-hirt,HIRT Jan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
987,luke-lamperti,LAMPERTI Luke,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
988,tim-merlier,MERLIER Tim,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
989,pieter-serry,SERRY Pieter,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
990,bert-van-lerberghe,VAN LERBERGHE Bert,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
991,mauri-vansevenant,VANSEVENANT Mauri,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
992,romain-bardet,BARDET Romain,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
993,tobias-lund-andresen,ANDRESEN Tobias Lund,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
994,chris-hamilton,HAMILTON Chris,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
995,fabio-jakobsen,JAKOBSEN Fabio,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
996,bram-welten,WELTEN Bram,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
997,gijs-leemreize,LEEMREIZE Gijs,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
998,julius-van-den-berg,VAN DEN BERG Julius,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
999,kevin-vermaerke,VERMAERKE Kevin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1000,alessandro-de-marchi,DE MARCHI Alessandro,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1001,edward-irl-dunbar,DUNBAR Eddie,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1002,caleb-ewan,EWAN Caleb,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1003,michael-hepburn,HEPBURN Michael,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1004,luka-mezgec,MEZGEC Luka,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1005,luke-plapp,PLAPP Luke,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1006,max-walscheid,WALSCHEID Max,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1007,filippo-zana,ZANA Filippo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1008,matteo-fabbro,FABBRO Matteo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1009,davide-bais,BAIS Davide,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1010,mattia-bais,BAIS Mattia,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1011,giovanni-lonardi,LONARDI Giovanni,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1012,mirco-maestri,MAESTRI Mirco,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1013,andrea-pietrobon,PIETROBON Andrea,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1014,davide-piganzoli,PIGANZOLI Davide,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1015,jhonatan-restrepo,RESTREPO Jhonatan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1016,christophe-laporte,LAPORTE Christophe,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1017,edoardo-affini,AFFINI Edoardo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1018,koen-bouwman,BOUWMAN Koen,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1019,robert-gesink,GESINK Robert,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1020,olav-kooij,KOOIJ Olav,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1021,jan-tratnik,TRATNIK Jan,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1022,cian-uijtdebroeks,UIJTDEBROEKS Cian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1023,attila-valter,VALTER Attila,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1024,matteo-trentin,TRENTIN Matteo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1025,alberto-dainese,DAINESE Alberto,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1026,robin-froidevaux,FROIDEVAUX Robin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1027,alexander-kamp,KAMP Alexander,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1028,alexander-krieger,KRIEGER Alexander,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1029,marius-mayrhofer,MAYRHOFER Marius,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1030,michael-storer,STORER Michael,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1031,florian-stork,STORK Florian,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1032,tadej-pogacar,POGAČAR Tadej,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1033,rui-oliveira,OLIVEIRA Rui,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1034,mikkel-bjerg,BJERG Mikkel,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1035,felix-grossschartner,GROßSCHARTNER Felix,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1036,vegard-stake-laengen,LAENGEN Vegard Stake,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1037,rafal-majka,MAJKA Rafał,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1038,juan-sebastian-molano,MOLANO Juan Sebastián,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1039,domen-novak,NOVAK Domen,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1040,domenico-pozzovivo,POZZOVIVO Domenico,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1041,luca-covili,COVILI Luca,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1042,filippo-fiorelli,FIORELLI Filippo,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1043,martin-marcellusi,MARCELLUSI Martin,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1044,alessio-martinelli,MARTINELLI Alessio,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1045,giulio-pellizzari,PELLIZZARI Giulio,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1046,alessandro-tonelli,TONELLI Alessandro,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1047,enrico-zanoncello,ZANONCELLO Enrico,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1048,antonio-tiberi,TIBERI Antonio,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1049,rainer-kepplinger,KEPPLINGER Rainer,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1050,phil-bauhaus,BAUHAUS Phil,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1051,damiano-caruso,CARUSO Damiano,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1052,andrea-pasqualon,PASQUALON Andrea,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
1053,wout-poels,POELS Wout,p1,09 May 2024,177.0,GT.B.Stage,UCI.WR.GT.B.Stage,74.0,1858.0,732.0,Giro d'Italia 2024 Stage 6
